kode_desa,slope_deg,slope_deg_max,elev_m_mean,elev_m_max,rain_mm,catch_km2,wind50,feedstock,dist_grid_m,wdpa_overlap_frac,in_pa,treecover_pct_2000,forest_loss_pct,primary_forest_frac,high_forest,catch_eff,head_eff,Q_eff,hydro_kw,hydro_grade,tech,rationale,name,kecamatan,kabupaten,l1_class,esdm_hydro_dist_m,esdm_hydro_mw,esdm_hydro_class,esdm_hydro_desa,esdm_hydro_kab,esdm_offgrid_dist_m,esdm_offgrid_type,esdm_offgrid_kw,esdm_offgrid_desa,esdm_offgrid_year,esdm_substation_dist_m,esdm_substation_name,esdm_substation_mva,esdm_substation_kv,esdm_substation_status,esdm_powerplant_dist_m,esdm_powerplant_name,esdm_powerplant_mw,esdm_powerplant_type,esdm_powerplant_fuel,esdm_solar_zone,esdm_solar_kwh_m2,esdm_solar_pot_gwp,lat,lon
81.07.07.2009,2.5772134371915496,21.443139736928767,19.863969759049727,38.0,2419.870904766274,26.25,4.1087867244716225,0.2015245520758099,68789.17295848599,0.0,False,96.06342834436012,57.09497206703911,0.0,False,25.0,22.50561041761016,0.09591700377212846,10.588279878264439,marginal,solar_battery,uniform equatorial irradiance; no discriminating alternative,Ponom,Aru Tengah Timur,Kepulauan Aru,intermittent,196060.19462013352,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,30193.69798760668,PLTS Terpusat,30.0,Warabal,2014,698774.1060982641,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,51899.364274773405,PLTD Jerol,0.6,PLTD,HSD,True,4.3874998100000004,0.17988700000000002,-6.345257158182499,134.62340758040483
81.07.07.2010,3.2504775114876208,13.866778798345196,19.885090943360673,32.0,4276.161889152834,0.63,,0.7233175818803975,78970.91253489318,0.0,False,92.23814953575499,19.64235820061471,0.0,False,0.63,28.396238076083897,0.004271280425809053,0.5949190911981602,none,solar_biomass_hybrid,72% cropland/tree cover - sago/coconut residue,Lola,Aru Tengah Timur,Kepulauan Aru,intermittent,211499.64369898455,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,11536.709978171588,PLTS Terpusat,30.0,Warabal,2014,700404.7643183123,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,80845.16054683409,PLTD Kso Gtp-Pym-Kbt Dobo,3.0,PLTD,HSD,True,4.3874998100000004,0.17988700000000002,-6.208906888838086,134.86287521678298
81.07.07.2011,2.9163463910538074,11.992743162914532,12.904838433665919,28.0,3117.5630391670147,0.42,,0.45238357674290436,77812.8356257822,0.0,False,85.71979292873667,22.408417770849574,0.0,False,0.42,25.471924633084612,0.0020760027848334382,0.2593753526517872,none,solar_battery,uniform equatorial irradiance; no discriminating alternative,Mariri,Aru Tengah Timur,Kepulauan Aru,dark_settled,210778.14124893805,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,16031.117919247032,PLTS Terpusat,30.0,Warabal,2014,697216.5929550836,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,79677.33792667749,PLTD Kso Gtp-Pym-Kbt Dobo,3.0,PLTD,HSD,False,,,-6.164785254886264,134.87676838430426
81.07.07.2012,2.5109393746669832,22.710689986218085,36.900929706608366,84.0,2904.4383643121278,123.69,2.3776516440324085,0.8579484784853931,32698.723523680932,0.00518601523286535,False,99.34858854919332,35.275616619764975,0.0,False,25.0,21.926118286781907,0.1151239204525038,12.38130252113778,marginal,solar_biomass_hybrid,86% cropland/tree cover - sago/coconut residue,Dosinamalau,Aru Tengah Timur,Kepulauan Aru,dark_settled,172591.04409818293,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,48335.403017732926,PLTS Terpusat,30.0,Warabal,2014,665109.0400206166,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,41771.8398726301,PLTD Kso Gtp-Pym-Kbt Dobo,3.0,PLTD,HSD,True,3.9065001,0.16016699,-6.027146731705962,134.5602488335403
81.07.07.2013,2.6091728858470833,17.535342710985475,21.492479673041064,42.0,2570.679291718312,24.99,2.5873510591241513,0.1550357740407922,43158.64229792221,0.0,False,98.21423402467985,34.63370082849502,0.0,False,24.99,22.785081318157907,0.10185387414390001,11.383272888221788,marginal,solar_battery,uniform equatorial irradiance; no discriminating alternative,Karawai,Aru Tengah Timur,Kepulauan Aru,dark_settled,181461.5747504485,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,50209.280666294384,PLTS Terpusat,30.0,Warabal,2014,661813.1101351624,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,50896.20560104186,PLTD Kso Gtp-Pym-Kbt Dobo,3.0,PLTD,HSD,True,4.27050018,0.17509100000000002,-5.900593140217348,134.69805919584357
81.07.08.2003,2.3801321612237,14.200038472582596,19.2896369752523,43.0,3218.4063670279816,7.9799999999999995,,0.6053619617505572,77731.90045136712,1.0,True,74.64229855313683,66.3272058230177,0.0,False,7.9799999999999995,20.782527369275215,0.04071994357065464,4.1509216911977775,none,resource_present_but_screened,"100% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Bemun,Aru Tengah Selatan,Kepulauan Aru,intermittent,228533.32078370394,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,41405.05294374958,PLTS Terpusat,30.0,Beltubur,2016,739994.9366616241,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,63435.76523814173,PLTD Jerol,0.6,PLTD,HSD,True,4.42649984,0.181486,-6.739218185896809,134.6877089041013
81.07.08.2004,2.554548047463541,12.95709030446913,22.427591135370854,59.0,2452.6689198578624,18.9,5.852954765716152,0.6910209786084472,68056.37702233532,0.9978811225149276,True,95.04092940171628,65.3003848372657,0.0,False,18.9,22.307420367433622,0.07349607208478183,8.041785638093868,none,resource_present_but_screened,"100% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Mesiang,Aru Tengah Selatan,Kepulauan Aru,intermittent,223133.47966526548,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,42132.9790170276,PLTS Terpusat,30.0,Warabal,2014,731653.287746904,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,61567.689375437614,PLTD Jerol,0.6,PLTD,HSD,True,4.31599998,0.176956,-6.639393739708453,134.70924215931612
81.07.08.2006,2.9777185265739337,18.00347631452611,20.85035182537973,44.0,2229.6749509218907,6.93,,0.5303216967779955,89964.93233477142,0.0,False,96.54376951747759,16.891005729274518,0.0,False,6.93,26.00891701753696,0.024498426258702286,3.1253558122300116,none,solar_battery,uniform equatorial irradiance; no discriminating alternative,Jambu Air,Aru Tengah Selatan,Kepulauan Aru,intermittent,224126.47324728692,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,25336.13074853983,PLTS Terpusat,30.0,Warabal,2014,726241.4045785472,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,70411.84738179142,PLTD Jerol,0.6,PLTD,HSD,True,4.42649984,0.181486,-6.52026490624709,134.81083748254312
81.07.08.2007,3.0064282673127476,27.90700480293476,21.704995049601056,78.0,2572.1206524264603,17.849999999999998,5.803881845332261,0.35808190769805204,81244.58653340771,0.0,False,95.56187726639713,49.84799911563124,0.0,False,17.849999999999998,26.26014126263772,0.0727935591796872,9.376246666372293,none,wind_solar_hybrid,mean 50 m wind 5.8 m/s (ERA5 coarse - met mast required),Warabal,Aru Tengah Selatan,Kepulauan Aru,intermittent,217226.8103066735,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,9975.597512255064,PLTS Terpusat,30.0,Warabal,2014,713732.7072087869,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,73661.1787070214,PLTD Jerol,0.6,PLTD,HSD,True,4.35500002,0.17855500000000002,-6.373164146245127,134.83204778069947
81.07.09.2001,2.0350516837596704,12.021706648535107,19.625644926644323,53.0,2225.3841573815344,16.59,5.6248892484720825,0.5193312981320738,42164.58143969148,0.37173486316691506,True,54.23715513483218,24.833318517201544,0.0,False,16.59,17.76664798480064,0.05853488579870571,5.101046526553021,none,resource_present_but_screened,"37% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Meror,Aru Selatan Timur,Kepulauan Aru,intermittent,208795.81009070482,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,1016.9760211603775,PLTS Terpusat,75.0,Meror,2016,730286.7706310368,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,42760.094930448235,PLTD Jerol,0.6,PLTD,HSD,True,4.39400005,0.180154,-6.837997053733306,134.3232668930175
81.07.09.2002,3.5835878723059342,28.88651546825943,32.58565083406009,90.0,3235.042848907772,170.73,6.125464014987757,0.8181370614096046,19188.375271160272,0.0,False,91.50417638025631,59.71693995885031,0.0,False,25.0,31.313546468867326,0.12822816974678827,19.694942278480845,marginal,wind_solar_hybrid,mean 50 m wind 6.1 m/s (ERA5 coarse - met mast required),Dosimar,Aru Selatan Timur,Kepulauan Aru,intermittent,195387.5971014897,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,8506.985727099023,PLTS Terpusat,20.0,Batu Goyang,2016,719882.1565628765,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,38491.294187394305,PLTD Jerol,0.6,PLTD,HSD,True,4.36800003,0.17908800000000002,-6.826740392246884,134.13417230785996
81.07.09.2003,3.5581243387542294,24.1828934504273,32.87402690685255,87.0,2532.1942637192865,165.06,5.738044212423992,0.7709689888591817,27808.809881043093,0.09666005549701116,False,80.92172926279423,45.51183347590536,0.0,False,25.0,31.090469866743277,0.10036919170627563,15.306176745088843,marginal,wind_solar_hybrid,mean 50 m wind 5.7 m/s (ERA5 coarse - met mast required),Batugoyang,Aru Selatan Timur,Kepulauan Aru,intermittent,203701.52804918957,0,Mikro Hidro Kelas A (PLTMH),Langgiar Haar,Maluku Tenggara,678.476384560254,PLTS Terpusat,20.0,Batu Goyang,2016,727601.8845068496,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,43336.39313939099,PLTD Jerol,0.6,PLTD,HSD,True,4.40700006,0.18068700000000001,-6.8717766187090605,134.20091234261793
81.07.09.2004,3.438859960825708,16.683628211632264,49.98333831157631,95.0,2300.267336813384,66.57,5.68782159712783,0.8678538196202669,30714.105612792144,0.0667134946952759,False,75.29111248356982,46.64740460296905,0.0,False,25.0,30.045801398735343,0.09117624844675071,13.4370682375184,marginal,wind_solar_hybrid,mean 50 m wind 5.7 m/s (ERA5 coarse - met mast required),Salarem,Aru Selatan Timur,Kepulauan Aru,intermittent,202315.77648258748,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,7139.492787401953,PLTS Terpusat,20.0,Batu Goyang,2016,724964.302702159,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,38584.93991537659,PLTD Jerol,0.6,PLTD,HSD,True,4.29650021,0.176157,-6.8221714975976955,134.24804232742244
81.07.09.2005,2.2588261060862447,9.802340009189587,20.766124459142624,55.0,2235.284799595096,89.25,5.6248892484720825,0.5504375450414012,41338.57037131001,0.07964648626229379,False,55.36089327630738,48.21972625164843,0.0,False,25.0,19.72219517730387,0.08860052002453926,8.57098105254313,none,wind_solar_hybrid,mean 50 m wind 5.6 m/s (ERA5 coarse - met mast required),Siya,Aru Selatan Timur,Kepulauan Aru,intermittent,206463.94308474447,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,3600.613475774358,PLTS Terpusat,75.0,Meror,2016,727481.5672875072,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,39840.558680844064,PLTD Jerol,0.6,PLTD,HSD,True,4.34200001,0.178022,-6.807148289469493,134.32813162917674
81.07.09.2006,2.2798709041296434,10.370714035453979,33.53182292753053,85.0,2261.776050483857,70.77,5.622288238883678,0.915128800353205,35760.892655464086,0.050250429530900184,False,87.65880205188009,49.891741416640905,0.0,False,25.0,19.906134093080222,0.08965056009337967,8.753443726972648,none,wind_solar_hybrid,mean 50 m wind 5.6 m/s (ERA5 coarse - met mast required),Beltubur,Aru Selatan Timur,Kepulauan Aru,intermittent,202773.700452478,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,446.86425378708566,PLTS Terpusat,30.0,Beltubur,2016,723531.7915092191,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,35869.646573116755,PLTD Jerol,0.6,PLTD,HSD,True,4.28350019,0.175624,-6.772247400827634,134.3182294097495
81.07.09.2007,2.1418911272446306,14.931544625739859,20.774114475847483,65.0,2207.3168086183705,78.33,4.3834635615954545,0.6856427998938298,35651.97915658049,0.3574761506295529,True,94.0873465238314,52.48208883935681,0.0,False,25.0,18.700238154711876,0.08749194605444455,8.02516971754204,none,resource_present_but_screened,"36% of village inside a protected area - non-viable without deep community and regulator engagement; flagged for policy pathway, not commercial deployment",Karey,Aru Selatan Timur,Kepulauan Aru,intermittent,204465.34079575847,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,10693.23423985059,PLTS Terpusat,30.0,Beltubur,2016,722816.1953866525,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,36367.800917916815,PLTD Jerol,0.6,PLTD,HSD,True,4.30299997,0.176423,-6.723396603418793,134.39777731327584
81.07.09.2009,2.1049181331727036,15.407723155885227,23.883107127575773,48.0,2344.873786683166,61.32,3.00562949260509,0.7912181742640941,44545.23462833875,0.0,False,99.50207399751002,18.657601752144576,0.0,False,25.0,18.377144345403792,0.09294432500488198,8.377991512217617,none,solar_biomass_hybrid,79% cropland/tree cover - sago/coconut residue,Gomar Sungai,Aru Selatan Timur,Kepulauan Aru,intermittent,192313.77954284375,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,31036.107314375993,PLTS Terpusat,30.0,Beltubur,2016,705678.6594026369,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,29889.06915107122,PLTD Jerol,0.6,PLTD,HSD,True,4.0170002,0.16469701,-6.523418489163737,134.442070244783
81.07.10.2001,2.532977655574558,14.662213524068466,21.002029462951768,43.0,2572.529300970117,19.529999999999998,3.1246492343470416,0.7321060961899506,40701.7184956606,0.0,False,97.80407321962105,59.48313688701942,0.0,False,19.529999999999998,22.11881166365841,0.07965737133426304,8.642248963377689,none,solar_biomass_hybrid,73% cropland/tree cover - sago/coconut residue,Tabarfane,Aru Selatan Utara,Kepulauan Aru,intermittent,145358.88075265998,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,65074.15121870208,PLTS Terpusat,30.0,Beltubur,2016,659672.2080412406,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,30573.778844411958,PLTD Jerol,0.6,PLTD,HSD,True,4.08199978,0.167362,-6.208704231888327,134.15431058873014
81.07.10.2002,2.0269827067873263,13.075889022291415,22.84964756889967,61.0,3142.036200606958,57.54,2.690362606146701,0.7270250975464693,25664.861918523446,0.0,False,77.29140704245762,28.188169627923433,0.0,False,25.0,17.69614432224891,0.12454164290838084,10.810163280914988,marginal,solar_biomass_hybrid,73% cropland/tree cover - sago/coconut residue,Rebi,Aru Selatan Utara,Kepulauan Aru,intermittent,161239.14715480627,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,44510.05987269866,PLTS Terpusat,30.0,Beltubur,2016,679175.9109977885,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,9694.174218854398,PLTD Jerol,0.6,PLTD,HSD,True,4.004000189999999,0.16416401,-6.3957576398926985,134.1765188752144
81.07.10.2003,2.482047528052563,16.208031394975986,30.32451870441798,65.0,3165.3034440310967,57.96,2.58302404223575,0.8872852144353806,31283.822377997945,0.0,False,99.05096129880249,49.76446417017607,0.0,False,25.0,21.673510077427313,0.12546389221964965,13.337886583303451,marginal,solar_biomass_hybrid,89% cropland/tree cover - sago/coconut residue,Lutur,Aru Selatan Utara,Kepulauan Aru,intermittent,155336.71583937513,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,54148.15213964112,PLTS Terpusat,30.0,Beltubur,2016,670686.7507238071,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,20484.2761040739,PLTD Jerol,0.6,PLTD,HSD,True,3.99099994,0.16363101,-6.299753463300141,134.19441993217524
81.07.10.2004,2.2991761922133374,13.060462103398411,22.631772265950925,45.0,2725.095218467111,24.15,2.802163140994994,0.7635754936098046,42446.72991563956,0.0,False,98.1650082545253,29.69509716237094,0.0,False,24.15,20.074873811486565,0.1043427345351039,10.274342757939184,marginal,solar_biomass_hybrid,76% cropland/tree cover - sago/coconut residue,Hokmar,Aru Selatan Utara,Kepulauan Aru,intermittent,147558.27960039704,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,61324.634089358726,PLTS Terpusat,30.0,Beltubur,2016,662983.8665750556,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,26551.988602617075,PLTD Jerol,0.6,PLTD,HSD,True,4.1015000299999995,0.168161,-6.245520448339271,134.14873932762643
81.07.10.2005,2.669709925247917,22.667190626239897,28.832142049983798,73.0,2797.4948505325005,48.089999999999996,2.578835770674383,0.7998219337706973,39651.581039174846,0.0,False,99.31335760000486,28.241581595373795,0.0,False,25.0,23.314489391924194,0.11088497473254773,12.680536311751883,marginal,solar_biomass_hybrid,80% cropland/tree cover - sago/coconut residue,Juring,Aru Selatan Utara,Kepulauan Aru,intermittent,169729.17712175092,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,43591.18036730353,PLTS Terpusat,30.0,Beltubur,2016,683957.9029355622,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,17658.50240852828,PLTD Jerol,0.6,PLTD,HSD,True,3.9130001100000005,0.16043299000000003,-6.380321837287265,134.29660308532863
81.07.10.2006,2.192586949812617,13.197121149541694,27.07767037670848,55.0,2422.873007765522,150.98999999999998,2.657054605774088,0.8904408031928981,42739.34852758638,0.0,False,99.73201051440816,26.953263098352554,0.0,False,25.0,19.14327627537331,0.09603599884915343,9.017566144210562,none,solar_biomass_hybrid,89% cropland/tree cover - sago/coconut residue,Erersin,Aru Selatan Utara,Kepulauan Aru,intermittent,184011.2803136895,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,34556.72354349639,PLTS Terpusat,30.0,Beltubur,2016,697658.8558384903,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,23741.89276303511,PLTD Jerol,0.6,PLTD,HSD,True,3.99749994,0.16389699,-6.470226377535154,134.38912635117165
81.07.10.2007,2.720909032393856,44.0226162453867,28.72773739754651,63.0,2560.6407185279045,20.37,3.3120846990488766,0.7956841595502688,29337.34534071931,0.0,False,99.43106319961215,49.30621176704632,0.0,False,20.37,23.762276118571197,0.08269953614347637,9.638958788386912,none,solar_biomass_hybrid,80% cropland/tree cover - sago/coconut residue,Maekor,Aru Selatan Utara,Kepulauan Aru,dark_settled,145350.94752931458,0,Mikro Hidro Kelas A (PLTMH),Ohoimajang,Maluku Tenggara,69889.28468515287,PLTS Terpusat,30.0,Beltubur,2016,656663.82594043,GI 150 kV Aimas (60 MVA No.1 dan 2),60.0,150 kV,Operasi,36644.443245190574,PLTD Jerol,0.6,PLTD,HSD,True,3.88050008,0.15910099000000003,-6.154170091915018,134.1977437991739
81.08.01.1001,2.244508747135092,11.723933873483158,22.340191646381506,55.0,1439.5049132314446,27.72,6.406033919693726,0.257624005629301,0.0,0.0,False,64.7212450062608,36.71177494525243,0.0,False,25.0,19.59705948809213,0.057058001697720254,5.484619207622948,none,grid_extension,0.0 km from a reliably-lit settlement,Tiakur,Moa,Maluku Barat Daya,intermittent,78139.9480739076,0,Mikro Hidro Kelas A (PLTMH),Jerusu,Maluku Barat Daya,164473.56304371177,PLTS Terpusat,15.0,Eray,2012,498207.4920026094,"GI 70 kV Sirimau 
",40.0,70 kV,Operasi,2028.0373001347775,PLTD Moa,2.5,PLTD,HSD,True,4.627999780000001,0.189748,-8.149723619948464,127.79730132557184
81.08.01.2001,0.9870428905721318,11.141583990309488,19.359724059453075,37.0,1509.4064717686467,27.509999999999998,6.444968487799802,0.05456152903079154,10425.016864494752,0.0,False,3.8668139845129943,30.68220774768598,0.0,False,25.0,8.614426347392168,0.05982870654841477,2.527987881433292,none,wind_solar_hybrid,mean 50 m wind 6.4 m/s (ERA5 coarse - met mast required),Klis,Moa,Maluku Barat Daya,intermittent,92917.94366407063,0,Mikro Hidro Kelas A (PLTMH),Jerusu,Maluku Barat Daya,182509.52202165083,PLTS Terpusat,15.0,Eray,2012,502495.3011493183,"GI 70 kV Sirimau 
",40.0,70 kV,Operasi,16542.08614812248,PLTD Moa,2.5,PLTD,HSD,True,4.7255001100000005,0.193746,-8.200344374409278,127.95336027932083
81.08.01.2002,2.5495454668393305,20.668034711167103,34.949802248267055,209.0,1440.023076345988,19.32,6.419186128979395,0.6646741146885433,701.2625221698362,0.0,False,58.07837279048572,17.43628319299864,0.0,False,19.32,22.263677890146493,0.04411029590785847,4.816991643783537,none,grid_extension,0.7 km from a reliably-lit settlement,Patti,Moa,Maluku Barat Daya,intermittent,84745.3874563044,0,Mikro Hidro Kelas A (PLTMH),Jerusu,Maluku Barat Daya,171716.1975554567,PLTS Terpusat,15.0,Eray,2012,501129.7271939577,"GI 70 kV Sirimau 
",40.0,70 kV,Operasi,5758.757982970386,PLTD Moa,2.5,PLTD,HSD,True,4.744999890000001,0.194545,-8.181320536445238,127.85702233215062
